,Time,GPS_Data,GPS_Time,Sound Pressure,Humidity,PM1.0,PM2.5,PM10,Solar Light,Air Temperature,North_Wind,East_Wind,Gust_Wind,TGlobe,Latitude,Longitude,Wind Speed,MRT,MRT_S,UTCI
344,2023-06-19 15:26:54,60180.0,53457169.0,747.1212121212121,49.707,3.0,4.0,5.0,69.41584158415841,24.25,-0.5449999570846558,0.10499998927116394,0.5600000023841858,24.25,51.514468072,-0.066466551,0.5550224778954643,24.25,25.75438706139812,24.1
345,2023-06-19 15:26:55,60180.0,53458169.0,746.1530612244898,49.727,3.0,4.0,5.0,0.0,24.299999237060547,-0.5299999713897705,-0.054999999701976776,0.5349999666213989,24.299999237060547,51.514480345,-0.066475159,0.5328461031483434,24.299999237060547,24.299999237060547,24.1
346,2023-06-19 15:26:56,60180.0,53459169.0,752.5858585858585,49.747,3.0,4.0,5.0,0.0,24.399999618530273,-0.4099999964237213,-0.009999999776482582,0.4099999964237213,24.399999618530273,51.514493746,-0.066470425,0.4101219295075321,24.399999618530273,24.399999618530273,24.3
347,2023-06-19 15:26:57,60180.0,53500169.0,757.47,49.77450980392157,3.0,4.0,5.0,0.0,24.399999618530273,-0.429999977350235,-0.05999999865889549,0.429999977350235,24.399999618530273,51.514504832,-0.066473035,0.43416584430407473,24.399999618530273,24.399999618530273,24.3
348,2023-06-19 15:26:58,60180.0,53501169.0,757.8,49.8074,3.0,4.0,5.0,0.0,24.5,-0.4099999964237213,-0.054999999701976776,0.41999998688697815,24.5,51.514513684,-0.066471776,0.4136725722533087,24.5,24.5,24.4
349,2023-06-19 15:26:59,60180.0,53502169.0,747.3131313131313,49.83504950495049,3.0,4.0,5.0,89.73267326732673,24.549999237060547,-0.3999999761581421,-0.16999998688697815,0.4300000071525574,24.549999237060547,51.514522831,-0.066468276,0.43462624917057985,24.549999237060547,26.484636723331732,24.4
350,2023-06-19 15:27:00,60180.0,53503169.0,741.030303030303,49.87520000000001,3.0,4.0,5.0,0.0,24.600000381469727,-0.4300000071525574,-0.10999999940395355,0.4399999976158142,24.600000381469727,51.514538228,-0.066475709,0.44384682720513974,24.600000381469727,24.600000381469727,24.5
351,2023-06-19 15:27:01,60180.0,53504068.0,744.2929292929293,49.91544554455446,3.0,4.0,4.15,0.0,24.600000381469727,-0.5449999570846558,-0.17000001668930054,0.574999988079071,24.600000381469727,51.514567615,-0.066489173,0.5708983787826333,24.600000381469727,24.600000381469727,24.4
352,2023-06-19 15:27:02,60180.0,53505068.0,732.68,49.9478,3.0,4.0,4.0,0.0,24.600000381469727,-0.75,-0.05999999865889549,0.75,24.600000381469727,51.514593096,-0.066500735,0.7523961721321205,24.600000381469727,24.600000381469727,24.4
353,2023-06-19 15:27:03,60180.0,53506068.0,749.61,49.96792079207921,3.0,4.0,4.0,0.0,24.600000381469727,-1.024999976158142,-0.4449999928474426,1.1349999904632568,24.600000381469727,51.514605576,-0.06651153,1.1174300625803908,24.600000381469727,24.600000381469727,24.1
354,2023-06-19 15:27:04,60180.0,53507068.0,730.8585858585859,49.98,3.0,4.32,4.32,0.0,24.5,-1.625,-0.39000001549720764,1.6749999523162842,24.5,51.514617216,-0.066516513,1.6711448208003465,24.5,24.5,23.4
355,2023-06-19 15:27:05,60180.0,53508068.0,724.3163265306123,49.98,3.0,5.0,5.0,0.0,24.5,-1.65500009059906,-0.4950000047683716,1.7350000143051147,24.5,51.514629886,-0.066524032,1.7274403910420715,24.5,24.5,23.4
356,2023-06-19 15:27:06,60180.0,53509068.0,720.93,49.98,3.56,5.0,5.56,0.0,24.5,-1.809999942779541,-0.5699999928474426,1.899999976158142,24.5,51.514638059,-0.066534718,1.897630044215159,24.5,24.5,23.2
357,2023-06-19 15:27:07,60180.0,53510068.0,710.8181818181819,49.98,4.0,5.0,6.0,0.0,24.450000762939453,-1.399999976158142,-0.3349999785423279,1.4399999380111694,24.450000762939453,51.514649233,-0.066533101,1.439522462091564,24.450000762939453,24.450000762939453,23.6
358,2023-06-19 15:27:08,60180.0,53511068.0,728.969696969697,49.98,3.18,4.18,5.18,0.0,24.450000762939453,-1.7749998569488525,-0.23499998450279236,1.7949999570846558,24.450000762939453,51.514658489,-0.0665214,1.7904886162399245,24.450000762939453,24.450000762939453,23.2
359,2023-06-19 15:27:09,60180.0,53512068.0,722.97,49.98,3.0,4.0,5.0,0.0,24.399999618530273,-1.8050000667572021,-0.29999998211860657,1.869999885559082,24.399999618530273,51.514683022,-0.066479497,1.829760976265662,24.399999618530273,24.399999618530273,23.1
360,2023-06-19 15:27:10,60180.0,53513068.0,712.4141414141415,49.98,3.0,4.0,5.0,0.0,24.399999618530273,-1.1299999952316284,-0.9299999475479126,1.475000023841858,24.399999618530273,51.514690289,-0.066469176,1.463488944837849,24.399999618530273,24.399999618530273,23.6
361,2023-06-19 15:27:11,60180.0,53514068.0,720.5151515151515,49.9888,3.29,4.29,5.29,0.0,24.399999618530273,-1.5499999523162842,-0.10999999940395355,1.559999942779541,24.399999618530273,51.514701454,-0.066452107,1.5538982759657574,24.399999618530273,24.399999618530273,23.5
362,2023-06-19 15:27:12,60180.0,53515068.0,732.6868686868687,50.0,4.0,5.0,6.0,0.0,24.299999237060547,-1.2599999904632568,-0.550000011920929,1.375,24.299999237060547,51.514706129,-0.066448664,1.374809073682753,24.299999237060547,24.299999237060547,23.5
363,2023-06-19 15:27:13,60180.0,53515969.0,731.67,50.009108910891094,4.0,5.0,6.0,0.0,24.299999237060547,-1.0,-0.20999999344348907,1.0199999809265137,24.299999237060547,51.514710166,-0.066447602,1.0218121144546415,24.299999237060547,24.299999237060547,23.9
364,2023-06-19 15:27:14,60180.0,53516969.0,741.1111111111111,50.0246,3.41,5.0,6.0,0.0,24.350000381469727,-0.39000001549720764,-0.07000001519918442,0.5350000262260437,24.350000381469727,51.514714724,-0.066444279,0.3962322730617841,24.350000381469727,24.350000381469727,24.2
365,2023-06-19 15:27:15,60180.0,53517969.0,745.2424242424242,50.0392,3.0,5.0,6.0,0.0,24.399999618530273,-1.190000057220459,-0.16499999165534973,1.2100000381469727,24.399999618530273,51.514719757,-0.066439575,1.201384673379414,24.399999618530273,24.399999618530273,23.8
366,2023-06-19 15:27:16,60180.0,53518969.0,763.39,50.05,3.0,4.98,6.0,0.0,24.399999618530273,-1.375,-0.3449999988079071,1.4249999523162842,24.399999618530273,51.514725728,-0.066431687,1.41762124672899,24.399999618530273,24.399999618530273,23.6
367,2023-06-19 15:27:17,60180.0,53519969.0,779.2424242424242,50.05950495049505,3.0,4.0,6.0,0.0,24.399999618530273,-0.7149999141693115,0.33500000834465027,0.9950000643730164,24.399999618530273,51.514731838,-0.066425124,0.7895884262405564,24.399999618530273,24.399999618530273,24.0
368,2023-06-19 15:27:18,60180.0,53520969.0,799.7171717171717,50.07,3.26,4.26,6.26,0.0,24.399999618530273,-0.550000011920929,0.6200000047683716,0.8299999833106995,24.399999618530273,51.514734115,-0.066425024,0.8287943164777392,24.399999618530273,24.399999618530273,24.1
369,2023-06-19 15:27:19,60180.0,53521969.0,801.5612244897959,50.07,4.0,5.0,7.0,0.0,24.399999618530273,-0.23499999940395355,-0.6899999976158142,0.7250000238418579,24.399999618530273,51.514735115,-0.066424509,0.7289204321664209,24.399999618530273,24.399999618530273,24.2
370,2023-06-19 15:27:20,60180.0,53522969.0,793.7920792079208,50.084411764705884,4.0,5.0,7.0,0.0,24.399999618530273,0.18000000715255737,0.1599999964237213,0.3050000071525574,24.399999618530273,51.51473774,-0.066420458,0.24083189454578383,24.399999618530273,24.399999618530273,24.3
371,2023-06-19 15:27:21,60180.0,53523969.0,767.2121212121212,50.109900990099014,4.0,5.0,7.0,0.0,24.399999618530273,0.5350000262260437,0.2849999964237213,0.6150000095367432,24.399999618530273,51.514740647,-0.066410247,0.6061765634065611,24.399999618530273,24.399999618530273,24.2
372,2023-06-19 15:27:22,60180.0,53524969.0,765.3131313131313,50.13,4.0,5.0,6.27,0.0,24.5,0.4699999690055847,0.005000002682209015,0.49000000953674316,24.5,51.514742328,-0.066396978,0.4700265640281118,24.5,24.5,24.4
373,2023-06-19 15:27:23,60180.0,53525969.0,780.49,50.150099009900984,4.0,5.0,6.0,0.0,24.5,0.46000000834465027,0.1599999964237213,0.49000000953674316,24.5,51.514746693,-0.066383172,0.487031833182051,24.5,24.5,24.4
374,2023-06-19 15:27:24,60180.0,53526969.0,789.7171717171717,50.17029702970297,4.0,5.99,6.0,0.0,24.5,0.2150000035762787,0.014999999664723873,0.2199999988079071,24.5,51.514752795,-0.066364929,0.215522624166795,24.5,24.5,24.4
375,2023-06-19 15:27:25,60180.0,53527868.0,791.929292929293,50.18,4.22,6.0,6.0,0.0,24.5,0.16499999165534973,0.30000001192092896,0.5199999809265137,24.5,51.514757332,-0.066345746,0.3423813727392642,24.5,24.5,24.4
376,2023-06-19 15:27:26,60180.0,53528868.0,780.6565656565657,50.18,5.0,6.0,6.0,0.0,24.5,0.05000000074505806,-0.27000001072883606,0.27000001072883606,24.5,51.514761664,-0.066329028,0.2745906150400581,24.5,24.5,24.4
377,2023-06-19 15:27:27,60180.0,53529868.0,772.95,50.18,5.0,6.0,6.46,0.0,24.5,0.48500001430511475,0.26499998569488525,0.5649999976158142,24.5,51.514765428,-0.06631268,0.5526753172471618,24.5,24.5,24.4
378,2023-06-19 15:27:28,60180.0,53530868.0,767.1818181818181,50.18,5.0,6.0,7.0,88.03960396039604,24.5,-0.004999999888241291,0.5950000286102295,0.5950000286102295,24.5,51.51476735,-0.066296089,0.5950210366407698,24.5,26.39942579645691,24.3
379,2023-06-19 15:27:29,60180.0,53531868.0,758.0,50.18,5.0,6.0,6.3,27.08910891089109,24.5,-0.3349999785423279,-0.4750000238418579,0.6349999904632568,24.5,51.51477103,-0.066280477,0.5812486630291082,24.5,25.088312299816664,24.3
380,2023-06-19 15:27:30,60180.0,53532868.0,756.969696969697,50.18,5.0,6.0,6.0,62.64356435643565,24.5,-0.41999998688697815,-0.15000000596046448,0.44999998807907104,24.5,51.514770646,-0.066263903,0.44598205207519415,24.5,25.85522456583226,24.4
381,2023-06-19 15:27:31,60180.0,53533868.0,785.18,50.18,5.0,6.0,6.0,0.0,24.549999237060547,-0.5,0.3399999737739563,0.6650000214576721,24.549999237060547,51.514769456,-0.066246914,0.6046486435660722,24.549999237060547,24.549999237060547,24.4
382,2023-06-19 15:27:32,60180.0,53534868.0,788.1134020618557,50.18,5.0,6.0,6.0,0.0,24.549999237060547,-0.7400000095367432,-0.3100000023841858,0.8700000047683716,24.549999237060547,51.514768105,-0.066228639,0.8023091770586793,24.549999237060547,24.549999237060547,24.3
383,2023-06-19 15:27:33,60180.0,53535868.0,745.2376237623762,50.18,5.0,6.0,6.0,0.0,24.5,-0.38999998569488525,-0.17499999701976776,0.7350000143051147,24.5,51.514766721,-0.066208541,0.42746343445835155,24.5,24.5,24.3
384,2023-06-19 15:27:34,60180.0,53536868.0,766.5050505050505,50.18,5.0,6.0,6.0,0.0,24.5,-1.024999976158142,-0.2549999952316284,1.0549999475479126,24.5,51.514766568,-0.066188624,1.0562433188864782,24.5,24.5,24.1
385,2023-06-19 15:27:35,60180.0,53537868.0,749.7628865979382,50.18,5.0,6.0,6.0,0.0,24.399999618530273,-0.7200000286102295,0.05999999865889549,0.7200000286102295,24.399999618530273,51.514768386,-0.066167311,0.722495703127568,24.399999618530273,24.399999618530273,24.2
386,2023-06-19 15:27:36,60180.0,53539318.5,740.5490196078431,50.18,5.0,6.0,6.0,0.0,24.399999618530273,-1.2300000190734863,0.30000001192092896,1.2750000953674316,24.399999618530273,51.514770314,-0.066149433,1.2660568921155693,24.399999618530273,24.399999618530273,23.8
387,2023-06-19 15:27:37,60180.0,53540769.0,736.2020202020202,50.18,5.0,6.0,6.0,0.0,24.399999618530273,-1.149999976158142,0.18000000715255737,1.159999966621399,24.399999618530273,51.514774973,-0.066132677,1.1640016957627888,24.399999618530273,24.399999618530273,23.9
388,2023-06-19 15:27:38,60180.0,53541769.0,723.1717171717172,50.18,4.08,5.08,5.08,0.0,24.399999618530273,-1.2200000286102295,-0.20999999344348907,1.2450000047683716,24.399999618530273,51.51477914,-0.066117576,1.2379418673973452,24.399999618530273,24.399999618530273,23.8
389,2023-06-19 15:27:39,60180.0,53542769.0,723.010101010101,50.18,4.16,5.16,5.16,0.0,24.399999618530273,-1.2549999952316284,-0.4449999928474426,1.3799999952316284,24.399999618530273,51.514779547,-0.066097524,1.3315592294996161,24.399999618530273,24.399999618530273,23.7
390,2023-06-19 15:27:40,60180.0,53543769.0,743.8383838383838,50.18,5.0,6.0,6.0,0.0,24.299999237060547,-1.2899999618530273,-1.9850000143051147,2.365000009536743,24.299999237060547,51.514783848,-0.066078658,2.367345551112494,24.299999237060547,24.299999237060547,22.4
391,2023-06-19 15:27:41,60180.0,53544769.0,753.5252525252525,50.1922,5.0,5.61,5.61,0.0,24.200000762939453,-2.9100000858306885,-3.309999942779541,4.409999847412109,24.200000762939453,51.514785723,-0.066061739,4.4072894301072605,24.200000762939453,24.200000762939453,19.6
392,2023-06-19 15:27:42,60180.0,53545769.0,749.3838383838383,50.2,5.0,5.0,5.0,0.0,24.200000762939453,-2.625,-2.9800000190734863,3.9750001430511475,24.200000762939453,51.514789692,-0.066046575,3.9712749984958204,24.200000762939453,24.200000762939453,20.1
393,2023-06-19 15:27:43,60180.0,53546769.0,756.9,50.21235294117647,4.376237623762377,5.0,5.0,0.0,24.149999618530273,-0.9750000238418579,-3.3249998092651367,3.4699997901916504,24.149999618530273,51.514794037,-0.066029256,3.4650034311822577,24.149999618530273,24.149999618530273,20.7
394,2023-06-19 15:27:44,60180.0,53547769.0,776.030303030303,50.232600000000005,4.0,5.0,5.0,0.0,24.100000381469727,-1.840000033378601,-2.619999885559082,3.200000047683716,24.100000381469727,51.514795616,-0.066010417,3.2015620442469728,24.100000381469727,24.100000381469727,21.0
395,2023-06-19 15:27:45,60180.0,53548769.0,769.7979797979798,50.252673267326735,4.0,5.0,5.0,0.0,24.100000381469727,-1.0049999952316284,-1.9700000286102295,2.2150001525878906,24.100000381469727,51.514797358,-0.065993195,2.211543601907925,24.100000381469727,24.100000381469727,22.3
396,2023-06-19 15:27:46,60180.0,53549769.0,760.7857142857143,50.26636363636364,4.0,5.0,5.0,0.0,24.100000381469727,-0.25,-2.5899999141693115,2.7300000190734863,24.100000381469727,51.514800405,-0.06597726,2.6020375776297007,24.100000381469727,24.100000381469727,21.6
397,2023-06-19 15:27:47,60180.0,53550769.0,774.38,50.282673267326736,4.0,5.0,5.0,0.0,24.049999237060547,-1.649999976158142,-3.875,4.244999885559082,24.049999237060547,51.514818536,-0.06596555,4.211665338238768,24.049999237060547,24.049999237060547,19.5
398,2023-06-19 15:27:48,60180.0,53551669.0,760.3535353535353,50.3095,4.0,5.0,5.0,0.0,23.899999618530273,-2.2100000381469727,-2.859999895095825,3.619999885559082,23.899999618530273,51.514825933,-0.065952931,3.6143740216748115,23.899999618530273,23.899999618530273,20.1
399,2023-06-19 15:27:49,60180.0,53552669.0,733.8787878787879,50.32,4.0,5.0,5.0,0.0,23.899999618530273,0.675000011920929,-3.565000057220459,3.6599998474121094,23.899999618530273,51.514835499,-0.065939235,3.628339899192898,23.899999618530273,23.899999618530273,20.1
400,2023-06-19 15:27:50,60180.0,53553669.0,744.09,50.333069306930696,4.0,5.0,5.0,0.0,23.950000762939453,-2.5899999141693115,-0.0949999988079071,2.615000009536743,23.950000762939453,51.514844151,-0.065923424,2.591741606559293,23.950000762939453,23.950000762939453,21.6
401,2023-06-19 15:27:51,60180.0,53554669.0,766.2727272727273,50.35326732673268,4.0,5.0,5.0,0.0,24.200000762939453,-2.200000047683716,-0.699999988079071,2.309999942779541,24.200000762939453,51.514849809,-0.065904093,2.308679317947612,24.200000762939453,24.200000762939453,22.3
402,2023-06-19 15:27:52,60180.0,53555669.0,762.8888888888889,50.37346534653465,4.0,5.0,5.0,0.0,24.299999237060547,-2.744999885559082,-0.5600000023841858,2.804999828338623,24.299999237060547,51.514858213,-0.065887543,2.8015396435513207,24.299999237060547,24.299999237060547,21.8
403,2023-06-19 15:27:53,60180.0,53556669.0,762.4141414141415,50.3936,4.0,5.0,5.0,0.0,24.399999618530273,-2.130000114440918,-0.4649999737739563,2.184999942779541,24.399999618530273,51.514861382,-0.065869966,2.180166384276233,24.399999618530273,24.399999618530273,22.7
404,2023-06-19 15:27:54,60180.0,53557669.0,771.19,50.427326732673265,4.0,5.0,5.0,25.396039603960396,24.5,-1.7850000858306885,-0.4050000011920929,1.84499990940094,24.5,51.514867465,-0.065856273,1.8303688992607912,24.5,25.051644726259326,23.3
405,2023-06-19 15:27:55,60180.0,53558669.0,759.8181818181819,50.4538,4.0,5.0,5.0,64.33663366336634,24.5,-2.130000114440918,-0.029999999329447746,2.130000114440918,24.5,51.514868111,-0.065845902,2.130211371549333,24.5,25.891597223970678,22.9
406,2023-06-19 15:27:56,60180.0,53559669.0,743.3061224489796,50.4876,4.0,5.0,5.0,0.0,24.600000381469727,-1.8949999809265137,-0.5700000524520874,2.0199999809265137,24.600000381469727,51.514871962,-0.065826412,1.978869623675817,24.600000381469727,24.600000381469727,23.2
407,2023-06-19 15:27:57,60180.0,53600669.0,736.28,50.52772277227723,3.4356435643564356,5.0,5.0,1.693069306930693,24.75,-1.7450000047683716,-0.08499998599290848,1.7799999713897705,24.75,51.514871144,-0.065809322,1.7470689781060196,24.75,24.78677910056922,23.6
408,2023-06-19 15:27:58,60180.0,53601669.0,789.14,50.568118811881185,3.0,5.0,5.0,88.03960396039604,24.850000381469727,-1.9449999332427979,-0.6150000095367432,2.0450000762939453,24.850000381469727,51.51486897,-0.065798302,2.039914153106616,24.850000381469727,26.742822218742617,23.4
