Nitrogen Dioxide,Particulate Matter (PM2.5),Particulate Matter (PM10),Noise level
13.514139693356048,10.204412265758092,16.24914821124361,3.634782608695652
13.281623036649217,10.29719895287958,16.385,4.028846153846154
14.376527331189711,10.379903536977492,16.6916077170418,3.766355140186916
15.284089552238806,10.384179104477612,16.746641791044773,4.5777777777777775
16.096203703703704,10.519148148148147,17.01875925925926,4.608695652173913
16.109041666666666,10.049833333333334,15.746416666666669,3.9291338582677167
15.955657015590202,10.100167037861915,15.876726057906458,3.668730650154799
11.91845652173913,9.978782608695653,15.689652173913045,0.0
11.857723378212974,9.924137086903304,15.5193635250918,0.0
12.934619047619048,10.239392857142857,16.305214285714285,5.0
13.386261061946904,10.331891592920355,16.55454646017699,0.0
11.697466863033874,10.250868924889543,16.250544918998525,0.0
16.697007481296758,10.74775561097257,17.40558603491272,3.74
14.998033854166666,10.421848958333332,16.654856770833334,4.46
13.54647469458988,10.280087260034904,16.230296684118674,3.3857142857142857
17.56852307692308,10.560030769230767,16.97147692307692,3.74
18.723384433962263,10.728313679245284,17.354669811320754,3.3146067415730336
14.240810810810812,10.163048048048047,16.696906906906907,0.0
14.68324034334764,10.28274678111588,17.03920600858369,0.0
15.71888888888889,10.160251851851852,16.110977777777777,4.027272727272727
15.385545796737766,10.213237139272271,16.29520702634881,4.01
15.829685264663809,10.331773962804006,16.305679542203148,3.869565217391304
16.38728840125392,10.450736677115987,16.693260188087773,4.263636363636364
17.27786549707602,10.589298245614035,17.135906432748538,4.1923076923076925
15.11425,10.310565789473683,16.65302631578947,4.080645161290323
12.762038626609442,10.274742489270388,16.798197424892702,5.0
14.061676300578034,10.27052986512524,16.523853564547206,5.0
11.207021382396816,10.095758329189458,16.165499751367477,0.0
15.213550295857988,10.182544378698225,16.411301775147926,3.0
15.675906432748535,10.314298245614037,16.71238791423002,4.0
12.33526515151515,9.933958333333331,15.852045454545456,3.0681818181818183
12.037532667179091,9.920822444273636,15.757786318216755,0.0
12.02210355987055,10.028705501618123,15.838079827400216,3.5365853658536586
12.438284883720932,10.063023255813954,15.917093023255816,3.203125
12.031772287862513,9.99374865735768,15.85625134264232,0.0
13.71090625,10.267,16.6563125,2.9642857142857144
12.339879931389364,10.242915951972556,16.249897084048026,0.0
15.008577348066297,10.243881215469614,16.408453038674033,3.674698795180723
14.88850622406639,10.086535269709543,15.884792531120333,3.606060606060606
15.719759903961585,10.638031212484991,17.085966386554624,4.075757575757576
13.856194029850748,10.341268656716418,16.329502487562188,4.207207207207207
15.44769854132901,10.596515397082658,16.969238249594813,4.023255813953488
14.86639718804921,10.575272407732864,16.88903339191564,3.862745098039216
15.67682634730539,10.68437125748503,17.353413173652694,3.3763440860215055
18.79847184986595,10.8013672922252,17.660080428954423,3.6666666666666665
15.360417633410671,10.474037122969838,16.85647331786543,3.2589285714285716
14.172732095490716,10.225371352785146,16.1926525198939,3.6901408450704225
14.457584803256443,10.46843962008141,16.647557666214382,4.535211267605634
13.832359550561796,10.165505617977528,16.05932584269663,3.9193548387096775
13.95891719745223,10.3271974522293,16.37489171974522,3.144
16.268677966101695,10.302406779661018,16.418915254237287,3.228395061728395
15.022199592668024,10.125885947046845,15.96020366598778,3.282051282051282
15.593852631578947,10.355726315789472,16.45218947368421,3.514851485148515
14.203745980707394,10.463713826366558,16.619983922829583,3.977443609022557
22.492350746268656,11.121567164179105,18.409253731343284,2.783783783783784
17.866202723146746,10.96679273827534,17.915295007564296,3.022727272727273
19.45314655172414,11.15961206896552,18.42340517241379,2.522727272727273
20.304954128440368,10.925871559633029,17.939816513761468,2.911764705882353
21.97786206896552,11.083724137931036,18.309310344827587,3.4025974025974026
15.686024464831805,10.359724770642202,16.553088685015293,3.25
14.016231343283582,10.047276119402984,15.689328358208954,3.684931506849315
16.47191642651297,10.488371757925073,16.784553314121037,3.8253968253968256
16.017317073170734,10.352454268292682,16.356021341463414,4.197916666666667
17.128912280701755,10.59719298245614,17.246807017543862,3.8125
16.12301030927835,10.429463917525773,16.66517525773196,4.431578947368421
15.386373117033605,10.54564310544612,16.971135573580533,3.912087912087912
18.21189781021898,10.639945255474451,17.1375,3.796296296296296
20.493918495297805,11.26128526645768,18.600094043887147,3.096774193548387
18.65401960784314,10.799313725490196,17.560686274509802,3.638888888888889
13.48316129032258,10.004903225806451,15.91058064516129,3.6538461538461537
12.193150684931508,10.01494396014944,15.769315068493151,3.7222222222222223
17.00160447761194,10.947593283582089,17.803507462686568,3.55
21.55767507002801,11.29624649859944,18.747675070028013,2.9166666666666665
16.322861842105265,10.351765350877194,16.47152412280702,3.111111111111111
15.23237515225335,10.392484774665045,16.564616321559072,3.1707317073170733
12.655934489402698,10.14319845857418,16.276608863198458,3.6515151515151514
20.11635135135135,10.96563063063063,18.00945945945946,3.5294117647058822
16.369308681672024,10.426655948553057,16.80443729903537,4.088888888888889
13.21901098901099,10.0225,15.819038461538462,4.234375
15.002461139896372,10.282461139896371,16.25756476683938,4.206703910614525
11.765874125874126,9.793076923076924,15.37895104895105,2.0
12.874488448844884,10.232211221122112,16.25112211221122,3.6
14.331245551601423,10.183487544483986,16.422313167259787,3.309734513274336
12.247901591895802,10.37756874095514,16.394992764109986,3.774193548387097
12.51588511137163,10.232415005861665,16.02728018757327,5.0
11.846279461279462,10.06946127946128,15.846161616161616,0.0
11.6753434225844,9.978265424912689,15.70779976717113,0.0
12.075359864521593,10.059745977984758,15.950626587637592,3.7777777777777777
13.378523391812866,10.104356725146198,16.15206140350877,3.154494382022472
14.076700507614214,10.438299492385786,16.63027918781726,3.862857142857143
13.247516339869282,10.206383442265794,16.053442265795205,4.024390243902439
11.999958904109588,10.28772602739726,16.207506849315067,4.441860465116279
15.797460317460317,10.03920634920635,15.81904761904762,3.4216867469879517
20.73420245398773,10.93383435582822,17.908404907975463,3.5
22.04931034482759,11.023103448275863,18.13448275862069,3.076923076923077
12.64587710604559,10.089415262636273,15.86876114965312,4.933333333333334
13.015652173913043,10.156989966555184,16.044147157190636,3.5555555555555554
12.84274647887324,9.829718309859157,15.733591549295776,3.8472222222222223
14.513693379790942,9.863449477351915,15.336620209059232,2.832618025751073
13.479717647058823,10.052282352941177,15.728082352941176,3.625
15.392262996941897,10.482844036697248,16.82847094801223,3.9193548387096775
13.013560606060606,9.99060606060606,15.729823232323232,3.430939226519337
14.272835365853656,10.597743902439024,16.87640243902439,4.009009009009009
15.40696269982238,10.482380106571936,17.045328596802843,0.0
14.336448598130842,10.301084112149532,16.686766355140186,2.533333333333333
16.89373015873016,10.425634920634922,16.718611111111112,3.5153374233128836
16.17519540229885,10.26928735632184,16.362942528735633,3.6153846153846154
14.486666666666666,10.45531571218796,16.631512481644638,4.6900958466453675
14.500293577981653,10.196495412844037,16.148862385321102,3.895424836601307
16.316497175141244,10.48050847457627,16.771242937853106,3.632911392405063
14.355127737226276,10.621788321167882,16.934872262773723,4.607142857142857
12.362272727272726,10.134545454545457,16.453636363636363,0.0
13.024900596421473,10.24762425447316,16.60178926441352,4.222222222222222
15.2340478781284,9.916550598476604,15.427127312295974,3.6666666666666665
14.720410094637224,9.938028391167192,15.489731861198738,3.12
15.293264248704665,10.405906735751294,16.747720207253884,3.702127659574468
20.189594594594595,10.792567567567568,17.72641891891892,2.717948717948718
17.274660194174757,10.487961165048544,16.95203883495146,3.0303030303030303
14.993703007518796,10.324022556390975,16.443345864661655,4.157894736842105
14.682845303867404,10.510607734806628,16.742209944751384,4.27027027027027
15.455411585365852,10.497926829268293,16.775487804878047,3.76
14.302737226277372,10.38412408759124,16.457153284671534,3.9510869565217392
16.53820754716981,10.6262893081761,17.102924528301887,3.7222222222222223
16.36735714285714,10.354857142857142,16.50465714285714,3.4444444444444446
14.737190721649489,10.451211340206186,16.639278350515465,3.707317073170732
13.872941176470588,10.441699346405228,16.56797385620915,4.162393162393163
18.597466666666666,10.874066666666666,17.8982,3.6984126984126986
15.28125,10.396875,16.849375000000002,4.075757575757576
17.950241379310345,10.73003448275862,17.46751724137931,3.25
15.95939344262295,10.545754098360655,17.050852459016394,3.3333333333333335
16.023714285714288,10.6684,17.248742857142858,3.84375
18.02068493150685,10.743287671232876,17.543835616438358,2.857142857142857
17.565584795321637,10.662076023391814,17.22529239766082,3.676470588235294
17.98610687022901,10.755267175572518,17.469419847328243,3.5753424657534247
15.209186046511627,10.463798449612405,16.677209302325583,3.683333333333333
17.14306818181818,10.815303030303031,17.52340909090909,3.6666666666666665
15.55611267605634,10.260366197183098,16.344901408450706,3.684931506849315
12.47705069124424,9.958801843317971,15.866175115207373,4.0
12.21279411764706,9.963398692810456,15.841617647058824,3.5454545454545454
17.53661921708185,10.691067615658364,17.29334519572954,3.692307692307693
15.904596774193548,10.753306451612904,17.318225806451615,4.216981132075472
16.34532663316583,10.73139028475712,17.32110552763819,3.5
16.688288100208766,10.458768267223382,16.814321503131524,3.5135135135135136
17.975668316831683,10.694331683168317,17.3779702970297,2.8222222222222224
15.826483516483515,10.547087912087912,17.01142857142857,3.090909090909091
16.796296296296298,10.577407407407408,17.194666666666667,3.752577319587629
15.98675,10.4585,16.816166666666668,3.4909090909090907
13.439613356766255,10.392478031634448,16.47511423550088,3.911111111111111
13.497103321033212,10.596476014760148,16.92647601476015,3.260869565217391
14.349403973509933,10.435298013245031,16.64532008830022,3.94392523364486
13.016488888888889,10.207155555555556,16.18951111111111,4.148148148148148
11.059545454545455,9.901363636363635,15.532272727272726,3.2790697674418605
12.385810185185186,10.331805555555556,16.45037037037037,4.0
11.391070615034169,9.85753986332574,15.473348519362188,0.0
11.70021978021978,10.10653846153846,15.963983516483518,0.0
15.332189141856391,10.283134851138351,16.662101576182135,5.0
13.79985250737463,10.280265486725664,16.655457227138644,3.909090909090909
13.787051482059285,10.31842433697348,16.74182527301092,3.8
13.851786941580755,10.380034364261167,16.83972508591065,3.636363636363636
14.14420792079208,10.367458745874588,16.48221122112211,3.319502074688797
13.331116279069768,10.441906976744184,16.563813953488374,3.9210526315789473
12.79219512195122,10.485821845174971,16.6571474019088,3.7721518987341778
12.794232081911264,10.60382252559727,16.893634812286688,3.7222222222222223
16.244929178470255,10.60759206798867,17.102067988668555,3.65
16.427970370370367,10.585511111111112,17.05651851851852,3.5
17.346526717557254,10.606946564885495,17.094904580152672,3.696
17.40617176128093,10.719039301310042,17.351804949053857,3.41726618705036
18.143013493253378,10.737616191904047,17.421874062968516,3.298507462686567
15.230532319391632,10.668231939163498,17.08148288973384,4.159090909090909
14.533473053892216,10.089221556886228,15.909461077844313,4.032258064516129
18.087244094488188,10.922047244094488,17.931312335958005,3.474074074074074
13.640955223880598,10.301716417910448,16.25320895522388,3.643835616438356
15.2914652014652,10.467197802197802,16.684798534798535,3.702702702702702
15.630102272727273,10.752659090909091,17.294375,3.7522935779816513
14.462406779661016,10.341,16.365677966101696,4.007299270072993
17.571752577319586,10.766966126656849,17.48241531664212,3.725806451612903
12.262385321100917,9.89151885830785,15.545902140672782,4.336633663366337
12.781157613535171,9.985930543187887,15.72587711487088,3.7875
11.99838036809816,9.953546012269936,15.64271165644172,4.045454545454546
12.893978494623656,10.013178016726403,15.92046594982079,4.0
13.071107305936074,10.083812785388128,16.05246575342466,6.0
12.22692614770459,10.021097804391218,15.900718562874252,3.772727272727273
14.50402618657938,9.948216039279869,15.636522094926352,4.143939393939394
14.134109042553192,9.881103723404255,15.422965425531917,3.8761061946902657
13.794641192917055,9.903643988816404,15.573373718546131,4.027397260273973
14.388057455540356,9.968262653898767,16.252284541723665,3.36
14.14878359264498,10.07189533239038,16.693323903818953,0.0
15.16341798941799,10.268359788359788,16.769037037037037,0.0
15.00145728643216,10.072663316582917,16.1578391959799,3.4107142857142856
13.680515151515154,10.236696969696968,16.369060606060607,3.808333333333333
13.2394406779661,10.233627118644067,16.25698305084746,3.720183486238532
13.06646186440678,10.03989406779661,15.759851694915254,3.253968253968254
14.461798941798945,10.333465608465607,16.353386243386243,3.787878787878788
16.943444444444445,10.608592592592592,17.18272222222222,3.655172413793104
15.825744680851065,10.653297872340426,17.087647754137116,4.163265306122449
14.962034830430795,10.274821264894593,16.262016498625115,3.675471698113208
16.91421711899791,10.609144050104383,17.07812108559499,3.6153846153846154
15.89561320754717,10.674056603773586,17.331179245283018,3.4473684210526314
18.457208121827417,11.031928934010152,18.070862944162435,3.037037037037037
12.30795144157815,9.973323216995448,15.70907435508346,3.60655737704918
12.504792626728111,9.920852534562211,15.607281105990785,3.765957446808511
13.742302284710018,10.217152899824251,16.117574692442883,3.8640776699029127
15.257915531335149,10.102356948228882,15.902316076294277,2.75
14.928056042031525,10.366392294220663,16.535288966725044,3.79136690647482
12.13484962406015,10.132951127819547,16.566447368421052,0.0
15.328002680965149,10.333847184986595,16.77077747989276,3.142857142857143
11.892393887945673,10.179235993208827,16.05455857385399,3.52
15.426651270207852,10.150692840646652,16.002563510392612,4.0
13.977437185929649,10.070150753768845,15.78284757118928,3.931297709923664
15.59287330316742,10.281628959276016,16.407285067873303,3.5086206896551726
14.1850499001996,10.082475049900198,15.897664670658685,3.798076923076923
13.65116788321168,9.97131386861314,15.592554744525549,3.8359375
14.069594240837697,10.294882198952878,16.7095942408377,3.5384615384615383
14.054383259911896,10.31,16.76081497797357,2.4761904761904763
14.81078032230704,10.64944020356234,17.48250212044105,4.551020408163265
13.587076411960131,10.340232558139537,16.872325581395348,3.8823529411764706
14.73217391304348,10.382028985507247,16.482028985507245,4.628571428571429
15.260462427745663,10.07757225433526,15.86485549132948,3.546666666666667
13.5,10.0,15.78,3.64
13.75868181818182,10.096363636363638,16.209818181818182,3.5654761904761907
15.619191919191918,10.294343434343434,16.638989898989898,4.666666666666667
14.241704545454546,10.294602272727271,16.448352272727274,5.4411764705882355
11.368059210526315,9.791151315789472,15.61016447368421,3.5789473684210527
12.975456453305352,10.158373557187828,16.237439664218257,3.5555555555555554
12.660756646216768,10.0059918200409,15.843701431492844,4.0638297872340425
19.96323529411765,10.963445378151262,17.9368487394958,3.542372881355932
