,Normalized difference vegetation index (NDVI),Annual mean PM2.5,Annual mean PM10,Annual mean NO2 concentrations,Annual average noise levels of rail noise,Major summer heat spots,Cycling routes density,Land use diversity,Proportion of population with access to public open space,Prevalence rates of cardiovascular diseases,Prevalence rates of obesity,Prevalence rates of depression,Prevalence rates of mental health issues,Prevalence rates of dementia,Population density,Gender ratio,The ratio of elder people,The ratio of active people,The number of recorded crimes
2613,0.03899999847635627,11.20164384615385,6.819136896153844,29.570314807692302,0.46,30.711905077884072,450.1570129394531,2.0888402462005615,0.46,0.48034653067588806,3.9464850425720215,5.205990314483643,0.7418811917304993,0.16148515045642853,2380.0,87.0999984741211,0.06300000101327896,0.7360000014305115,3.0
2614,0.01054999977350235,11.195484370370371,6.640202914814808,29.657245333333314,0.23,31.002457754952566,450.1570129394531,2.0888402462005615,0.23,0.48034653067588806,3.9464850425720215,5.205990314483643,0.7418811917304993,0.16148515045642853,2380.0,87.0999984741211,0.06300000101327896,0.7360000014305115,3.0
2615,0.0026000000070780516,11.323451461538463,6.938943565384613,30.82755746153846,0.54,29.374143237159366,752.0440063476562,2.1365115642547607,0.54,0.6043004989624023,5.9042134284973145,6.945633411407471,1.01475989818573,0.21894867718219757,10751.0,121.0,0.02199999988079071,0.7009999752044678,1.0
2616,0.21114999800920486,11.395892,8.140715933333325,31.526598629629632,0.46,30.422220624726393,687.5940635944235,2.13913709541847,0.46,0.7133923152397419,7.028108679015061,7.240438938140869,1.0052694904393162,0.1928820327438157,10249.48275862069,131.13793103448276,0.030275861764776296,0.6699654973786453,1.4137931034482758
2617,0.21814999729394913,13.325153538461548,25.72115521153847,42.303542,0.69,31.841913163661957,630.3611717224121,2.141468621790409,0.69,0.9259420217889728,9.189231511318322,7.390826080784653,1.135397286126108,0.20712556261004825,8298.454545454546,109.91211931633227,0.0677575772684632,0.6424062345176935,1.4242424242424243
2618,0.148499995470047,11.631588259259258,9.076297462962966,33.25376718518517,0.62,34.89921040968461,596.2899780273438,2.1428565979003906,0.62,1.0462301481853833,10.233455007726496,6.867035995830189,1.2490437843582847,0.2400803118944168,7877.045454545455,107.89545301957564,0.09263636375015433,0.6259999871253967,2.6363636363636362
2619,0.40414999425411224,11.175435769230772,6.583262096153845,30.60517165384616,0.62,34.01067386973988,596.2899780273438,2.1428565979003906,0.62,1.054648215120489,10.376457301053135,6.8528594103726475,1.2582103230736472,0.2430957555770874,2666.818181818182,107.27272588556463,0.10445454445752231,0.6259999871253967,1.9090909090909092
2620,0.31060000509023666,11.058536666666662,5.752750551851851,29.952897629629636,0.46,33.68228201432662,596.2899780273438,2.1428565979003906,0.46,1.0401803255081177,10.620741844177246,6.786401748657227,1.2614303827285767,0.24254918098449707,3055.0,109.0,0.08900000154972076,0.6259999871253967,1.0
2621,0.46414999663829803,11.002486192307702,5.468831534615383,29.49555465384615,54.99999999999999,33.05771836367521,596.2899780273438,2.1428565979003906,0.69,0.9956716109405864,11.016849886287343,6.749136978929693,1.2230309491807765,0.24147361110557208,6807.977272727273,99.83408962596546,0.0730227277698842,0.6259999871253967,1.0
2622,0.41669999063014984,11.168333851851852,5.974791992592593,30.512581851851845,60.0,33.641322352669455,596.2899780273438,2.1428565979003906,0.46,0.9591210755434904,11.739626342600042,6.984323458238081,1.1995334300127896,0.2394383813847195,10461.613636363636,120.43636616793546,0.0965909104455601,0.6259999871253967,16.068181818181817
